i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_6-10kmh_na_6m_na_112020_003.vid,507
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_lowcontrast_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_6-10kmh_na_8m_na_112020_004.vid,557
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_lowlight_vehicleshadow_5klux_na_parkingclutter_1_static_0kmh_pedestrian_6-10kmh_na_0m_na_112020.vid,428
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_lowlight_vehicleshadow_5klux_na_parkingclutter_1_static_0kmh_pedestrian_6-10kmh_na_2m_na_112020.vid,474
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_lowlight_vehicleshadow_5klux_na_parkingclutter_1_static_0kmh_pedestrian_6-10kmh_na_4m_na_112020.vid,468
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_lowlight_vehicleshadow_5klux_na_parkingclutter_1_static_0kmh_pedestrian_6-10kmh_na_6m_na_112020.vid,556
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_lowlight_vehicleshadow_5klux_na_parkingclutter_1_static_0kmh_pedestrian_6-10kmh_na_8m_na_112020.vid,429
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_lowlight_vehicleshadow_6klux_na_parkingclutter_1_static_0kmh_pedestrian_1-5kmh_na_0m_na_112020.vid,653
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_lowlight_vehicleshadow_6klux_na_parkingclutter_1_static_0kmh_pedestrian_1-5kmh_na_2m_na_112020.vid,646
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_lowlight_vehicleshadow_6klux_na_parkingclutter_1_static_0kmh_pedestrian_1-5kmh_na_4m_na_112020.vid,613
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_lowlight_vehicleshadow_6klux_na_parkingclutter_1_static_0kmh_pedestrian_1-5kmh_na_6m_na_112020.vid,618
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_lowlight_vehicleshadow_6klux_na_parkingclutter_1_static_0kmh_pedestrian_1-5kmh_na_8m_na_112020.vid,709
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_1-5kmh_na_0m_na_112020.vid,597
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_1-5kmh_na_2m_na_112020.vid,602
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_1-5kmh_na_4m_na_112020.vid,637
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_1-5kmh_na_6m_na_112020.vid,688
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_1-5kmh_na_8m_na_112020.vid,700
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_6-10kmh_na_0m_na_112020.vid,434
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_6-10kmh_na_2m_na_112020.vid,440
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_6-10kmh_na_4m_na_112020.vid,448
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_6-10kmh_na_6m_na_112020.vid,381
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201120\cclass_br_tp_pd_asphalt_na_reflectivity_a95m_na_mediumlight_buildingshadow_38klux_na_trees_1_static_0kmh_pedestrian_6-10kmh_na_8m_na_112020.vid,382
i:\video_data\2020_data\pd\video\greyscale\br_cclass\fe\20201123\cclass_br_tp_pd_asphalt_wet_combocontrast_a95m_na_lowlight_na_11klux_cloudywithoutprecipitation_open_8_rvs_1-10kmh_pedestrian_1-5kmh_straightleft_na_na_112320.vid,572
